property_type,property,number_data_points,reference_value,mean_absolute_deviation,matched_ingredient_id,data_source
allergen,sesame_seeds,50,0.0,0.0,1502,kafoodle_pantry
allergen,soya,50,0.0,0.0,1502,kafoodle_pantry
allergen,sulphur_dioxide,50,0.0,0.0,1502,kafoodle_pantry
allergen,celery,61,0.0,0.0,510,kafoodle_pantry
allergen,crustaceans,61,0.0,0.0,510,kafoodle_pantry
allergen,eggs,61,0.0,0.0,510,kafoodle_pantry
allergen,fish,61,0.0,0.0,510,kafoodle_pantry
allergen,gluten,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,gluten_barley,61,0.0,0.0,510,kafoodle_pantry
allergen,gluten_oats,61,0.0,0.0,510,kafoodle_pantry
allergen,gluten_rye,61,0.0,0.0,510,kafoodle_pantry
allergen,gluten_wheat,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,lupin,61,0.0,0.0,510,kafoodle_pantry
allergen,milk,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,molluscs,61,0.0,0.0,510,kafoodle_pantry
allergen,mustard,61,0.0,0.0,510,kafoodle_pantry
allergen,nuts,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_almonds,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_brazil,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_cashews,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_hazelnuts,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_macadamia,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_pecans,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_pistachios,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,nuts_walnuts,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,peanuts,61,0.0,0.03333333333333333,510,kafoodle_pantry
allergen,sesame_seeds,61,0.0,0.016666666666666666,510,kafoodle_pantry
allergen,soya,61,0.0,0.05,510,kafoodle_pantry
allergen,sulphur_dioxide,61,0.0,0.05,510,kafoodle_pantry
allergen,celery,12,0.0,0.0,470,kafoodle_pantry
allergen,crustaceans,12,0.0,0.0,470,kafoodle_pantry
allergen,eggs,12,0.0,0.0,470,kafoodle_pantry
allergen,fish,12,0.0,0.0,470,kafoodle_pantry
allergen,gluten,12,0.0,0.0,470,kafoodle_pantry
allergen,gluten_barley,12,0.0,0.0,470,kafoodle_pantry
allergen,gluten_oats,12,0.0,0.0,470,kafoodle_pantry
allergen,gluten_rye,12,0.0,0.0,470,kafoodle_pantry
allergen,gluten_wheat,12,0.0,0.0,470,kafoodle_pantry
allergen,lupin,12,0.0,0.0,470,kafoodle_pantry
allergen,milk,12,0.0,0.0,470,kafoodle_pantry
allergen,molluscs,12,0.0,0.0,470,kafoodle_pantry
allergen,mustard,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_almonds,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_brazil,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_cashews,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_hazelnuts,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_macadamia,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_pecans,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_pistachios,12,0.0,0.0,470,kafoodle_pantry
allergen,nuts_walnuts,12,0.0,0.0,470,kafoodle_pantry
allergen,peanuts,12,0.0,0.0,470,kafoodle_pantry
allergen,sesame_seeds,12,0.0,0.0,470,kafoodle_pantry
allergen,soya,12,0.0,0.0,470,kafoodle_pantry
allergen,sulphur_dioxide,12,0.0,0.0,470,kafoodle_pantry
allergen,celery,24,0.0,0.0,124,kafoodle_pantry
allergen,crustaceans,24,0.0,0.0,124,kafoodle_pantry
allergen,eggs,24,0.0,0.0,124,kafoodle_pantry
allergen,fish,24,0.0,0.0,124,kafoodle_pantry
allergen,gluten,24,0.0,0.0,124,kafoodle_pantry
allergen,gluten_barley,24,0.0,0.0,124,kafoodle_pantry
allergen,gluten_oats,24,0.0,0.0,124,kafoodle_pantry
allergen,gluten_rye,24,0.0,0.0,124,kafoodle_pantry
allergen,gluten_wheat,24,0.0,0.0,124,kafoodle_pantry
allergen,lupin,24,0.0,0.0,124,kafoodle_pantry
allergen,milk,24,0.0,0.0,124,kafoodle_pantry
allergen,molluscs,24,0.0,0.0,124,kafoodle_pantry
allergen,mustard,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_almonds,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_brazil,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_cashews,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_hazelnuts,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_macadamia,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_pecans,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_pistachios,24,0.0,0.0,124,kafoodle_pantry
allergen,nuts_walnuts,24,0.0,0.0,124,kafoodle_pantry
allergen,peanuts,24,0.0,0.0,124,kafoodle_pantry
allergen,sesame_seeds,24,0.0,0.0,124,kafoodle_pantry
allergen,soya,24,0.0,0.0,124,kafoodle_pantry
allergen,sulphur_dioxide,24,0.0,0.0,124,kafoodle_pantry
allergen,celery,39,0.0,0.0,421,kafoodle_pantry
allergen,crustaceans,39,0.0,0.0,421,kafoodle_pantry
allergen,eggs,39,0.0,0.0,421,kafoodle_pantry
allergen,fish,39,0.0,0.0,421,kafoodle_pantry
allergen,gluten,39,0.0,0.0,421,kafoodle_pantry
allergen,gluten_barley,39,0.0,0.0,421,kafoodle_pantry
allergen,gluten_oats,39,0.0,0.0,421,kafoodle_pantry
allergen,gluten_rye,39,0.0,0.0,421,kafoodle_pantry
allergen,gluten_wheat,39,0.0,0.0,421,kafoodle_pantry
allergen,lupin,39,0.0,0.0,421,kafoodle_pantry
allergen,milk,39,0.0,0.0,421,kafoodle_pantry
allergen,molluscs,39,0.0,0.0,421,kafoodle_pantry
allergen,mustard,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_almonds,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_brazil,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_cashews,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_hazelnuts,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_macadamia,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_pecans,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_pistachios,39,0.0,0.0,421,kafoodle_pantry
allergen,nuts_walnuts,39,0.0,0.0,421,kafoodle_pantry
allergen,peanuts,39,0.0,0.0,421,kafoodle_pantry
allergen,sesame_seeds,39,0.0,0.0,421,kafoodle_pantry
allergen,soya,39,0.0,0.0,421,kafoodle_pantry
allergen,sulphur_dioxide,39,0.0,0.0,421,kafoodle_pantry
allergen,celery,98,0.0,0.0,705,kafoodle_pantry
allergen,crustaceans,98,0.0,0.0,705,kafoodle_pantry
allergen,eggs,98,0.0,0.0,705,kafoodle_pantry
allergen,fish,98,0.0,0.0,705,kafoodle_pantry
allergen,gluten,98,0.0,0.0,705,kafoodle_pantry
allergen,gluten_barley,98,0.0,0.0,705,kafoodle_pantry
allergen,gluten_oats,98,0.0,0.0,705,kafoodle_pantry
allergen,gluten_rye,98,0.0,0.0,705,kafoodle_pantry
allergen,gluten_wheat,98,0.0,0.0,705,kafoodle_pantry
allergen,lupin,98,0.0,0.0,705,kafoodle_pantry
allergen,milk,98,0.0,0.0,705,kafoodle_pantry
allergen,molluscs,98,0.0,0.0,705,kafoodle_pantry
allergen,mustard,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_almonds,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_brazil,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_cashews,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_hazelnuts,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_macadamia,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_pecans,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_pistachios,98,0.0,0.0,705,kafoodle_pantry
allergen,nuts_walnuts,98,0.0,0.0,705,kafoodle_pantry
allergen,peanuts,98,0.0,0.0,705,kafoodle_pantry
allergen,sesame_seeds,98,0.0,0.0,705,kafoodle_pantry
allergen,soya,98,0.0,0.0,705,kafoodle_pantry
allergen,sulphur_dioxide,98,0.0,0.0,705,kafoodle_pantry
allergen,celery,38,0.0,0.0,471,kafoodle_pantry
allergen,crustaceans,38,0.0,0.0,471,kafoodle_pantry
allergen,eggs,38,0.0,0.0,471,kafoodle_pantry
allergen,fish,38,0.0,0.0,471,kafoodle_pantry
allergen,gluten,38,0.0,0.0,471,kafoodle_pantry
allergen,gluten_barley,38,0.0,0.0,471,kafoodle_pantry
allergen,gluten_oats,38,0.0,0.0,471,kafoodle_pantry
allergen,gluten_rye,38,0.0,0.0,471,kafoodle_pantry
allergen,gluten_wheat,38,0.0,0.0,471,kafoodle_pantry
allergen,lupin,38,0.0,0.0,471,kafoodle_pantry
allergen,milk,38,0.0,0.0,471,kafoodle_pantry
allergen,molluscs,38,0.0,0.0,471,kafoodle_pantry
allergen,mustard,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_almonds,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_brazil,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_cashews,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_hazelnuts,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_macadamia,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_pecans,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_pistachios,38,0.0,0.0,471,kafoodle_pantry
allergen,nuts_walnuts,38,0.0,0.0,471,kafoodle_pantry
allergen,peanuts,38,0.0,0.0,471,kafoodle_pantry
allergen,sesame_seeds,38,0.0,0.0,471,kafoodle_pantry
allergen,soya,38,0.0,0.0,471,kafoodle_pantry
allergen,sulphur_dioxide,38,0.0,0.08108108108108109,471,kafoodle_pantry
allergen,celery,20,0.0,0.0,1457,kafoodle_pantry
allergen,crustaceans,20,0.0,0.0,1457,kafoodle_pantry
allergen,eggs,20,0.0,0.0,1457,kafoodle_pantry
allergen,fish,20,0.0,0.0,1457,kafoodle_pantry
allergen,gluten,20,0.0,0.0,1457,kafoodle_pantry
allergen,gluten_barley,20,0.0,0.0,1457,kafoodle_pantry
allergen,gluten_oats,20,0.0,0.0,1457,kafoodle_pantry
allergen,gluten_rye,20,0.0,0.0,1457,kafoodle_pantry
allergen,gluten_wheat,20,0.0,0.0,1457,kafoodle_pantry
allergen,lupin,20,0.0,0.0,1457,kafoodle_pantry
allergen,milk,20,0.0,0.0,1457,kafoodle_pantry
allergen,molluscs,20,0.0,0.0,1457,kafoodle_pantry
allergen,mustard,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_almonds,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_brazil,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_cashews,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_hazelnuts,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_macadamia,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_pecans,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_pistachios,20,0.0,0.0,1457,kafoodle_pantry
allergen,nuts_walnuts,20,0.0,0.0,1457,kafoodle_pantry
allergen,peanuts,20,0.0,0.0,1457,kafoodle_pantry
allergen,sesame_seeds,20,0.0,0.0,1457,kafoodle_pantry
allergen,soya,20,0.0,0.0,1457,kafoodle_pantry
allergen,sulphur_dioxide,20,0.0,0.0,1457,kafoodle_pantry
allergen,celery,27,0.0,0.0,610,kafoodle_pantry
allergen,crustaceans,27,0.0,0.0,610,kafoodle_pantry
allergen,eggs,27,0.0,0.0,610,kafoodle_pantry
allergen,fish,27,0.0,0.0,610,kafoodle_pantry
allergen,gluten,27,0.0,0.0,610,kafoodle_pantry
allergen,gluten_barley,27,0.0,0.0,610,kafoodle_pantry
allergen,gluten_oats,27,0.0,0.0,610,kafoodle_pantry
allergen,gluten_rye,27,0.0,0.0,610,kafoodle_pantry
allergen,gluten_wheat,27,0.0,0.0,610,kafoodle_pantry
allergen,lupin,27,0.0,0.0,610,kafoodle_pantry
allergen,milk,27,0.0,0.0,610,kafoodle_pantry
allergen,molluscs,27,0.0,0.0,610,kafoodle_pantry
allergen,mustard,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_almonds,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_brazil,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_cashews,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_hazelnuts,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_macadamia,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_pecans,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_pistachios,27,0.0,0.0,610,kafoodle_pantry
allergen,nuts_walnuts,27,0.0,0.0,610,kafoodle_pantry
allergen,peanuts,27,0.0,0.0,610,kafoodle_pantry
allergen,sesame_seeds,27,0.0,0.0,610,kafoodle_pantry
allergen,soya,27,0.0,0.0,610,kafoodle_pantry
allergen,sulphur_dioxide,27,0.0,0.0,610,kafoodle_pantry
allergen,celery,36,0.0,0.0,400,kafoodle_pantry
allergen,crustaceans,36,0.0,0.0,400,kafoodle_pantry
allergen,eggs,36,0.0,0.0,400,kafoodle_pantry
allergen,fish,36,0.0,0.0,400,kafoodle_pantry
allergen,gluten,36,0.0,0.0,400,kafoodle_pantry
allergen,gluten_barley,36,0.0,0.0,400,kafoodle_pantry
allergen,gluten_oats,36,0.0,0.0,400,kafoodle_pantry
allergen,gluten_rye,36,0.0,0.0,400,kafoodle_pantry
allergen,gluten_wheat,36,0.0,0.0,400,kafoodle_pantry
allergen,lupin,36,0.0,0.0,400,kafoodle_pantry
allergen,milk,36,0.0,0.0,400,kafoodle_pantry
allergen,molluscs,36,0.0,0.0,400,kafoodle_pantry
allergen,mustard,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_almonds,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_brazil,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_cashews,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_hazelnuts,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_macadamia,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_pecans,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_pistachios,36,0.0,0.0,400,kafoodle_pantry
allergen,nuts_walnuts,36,0.0,0.0,400,kafoodle_pantry
allergen,peanuts,36,0.0,0.0,400,kafoodle_pantry
allergen,sesame_seeds,36,0.0,0.0,400,kafoodle_pantry
allergen,soya,36,0.0,0.0,400,kafoodle_pantry
allergen,sulphur_dioxide,36,0.0,0.0,400,kafoodle_pantry
allergen,celery,71,0.0,0.0,402,kafoodle_pantry
allergen,crustaceans,71,0.0,0.0,402,kafoodle_pantry
allergen,eggs,71,0.0,0.0,402,kafoodle_pantry
allergen,fish,71,0.0,0.0,402,kafoodle_pantry
allergen,gluten,71,0.0,0.014285714285714285,402,kafoodle_pantry
allergen,gluten_barley,71,0.0,0.014285714285714285,402,kafoodle_pantry
allergen,gluten_oats,71,0.0,0.014285714285714285,402,kafoodle_pantry
allergen,gluten_rye,71,0.0,0.014285714285714285,402,kafoodle_pantry
allergen,gluten_wheat,71,0.0,0.014285714285714285,402,kafoodle_pantry
allergen,lupin,71,0.0,0.0,402,kafoodle_pantry
allergen,milk,71,0.0,0.0,402,kafoodle_pantry
allergen,molluscs,71,0.0,0.0,402,kafoodle_pantry
allergen,mustard,71,0.0,0.0,402,kafoodle_pantry
allergen,nuts,71,0.0,0.0,402,kafoodle_pantry
allergen,nuts_almonds,71,0.0,0.0,402,kafoodle_pantry
allergen,nuts_brazil,71,0.0,0.0,402,kafoodle_pantry
allergen,nuts_cashews,71,0.0,0.0,402,kafoodle_pantry
